name,datetime,Mean Area-Weighted Radiance,Month ,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sao Paulo,2016-09-28,44.26612788,9,26,14,18.1,26,14,18.1,12.3,70.7,0,0,0,,0,0,29.2,21.6,132.6,1019.6,41.6,9.8,299.7,24.8,10,,2016-09-28 5:49:32,2016-09-28 18:05:00,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-09-29,51.89020324,9,24.8,12.2,17.5,24.8,12.2,17.5,11.4,71.4,0,0,0,,0,0,46.8,29.2,173.1,1017.6,39.5,9.1,307.4,25.4,10,,2016-09-29 5:48:31,2016-09-29 18:05:21,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-09-30,40.41652515,9,19.3,13.1,15.3,19.3,13.1,15.3,12,81.1,0,0,0,,0,0,45.7,27.2,142.7,1019,92.5,10.5,221.1,18.3,8,,2016-09-30 5:47:30,2016-09-30 18:05:42,0,Overcast,Cloudy skies throughout the day.,cloudy,"SBSP,SBGR,83780099999"
Sao Paulo,2016-10-01,36.88276156,10,18,13,15.1,18,13,15.1,12.1,82.5,0,0,0,,0,0,43.6,25.5,140.6,1022.6,97,10.8,121.2,10.1,5,,2016-10-01 5:46:30,2016-10-01 18:06:04,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"SBSP,SBGR,83780099999"
Sao Paulo,2016-10-02,41.57566944,10,21.1,15,17.1,21.1,15,17.1,13.1,78.2,0.2,100,4.17,rain,0,0,43.9,25.6,145.9,1022.7,94,10.8,192.9,16.1,7,,2016-10-02 5:45:30,2016-10-02 18:06:26,0.05,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"SBSP,SBGR,83780099999"
Sao Paulo,2016-10-03,39.09037094,10,18.4,15.9,16.6,18.4,15.9,16.6,14.2,85.7,4.7,100,8.33,rain,0,0,34.9,16.4,121.8,1017.9,98.5,8.9,100.8,8.3,5,,2016-10-03 5:44:31,2016-10-03 18:06:47,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBSP,SBGR,83780099999"
Sao Paulo,2016-10-04,51.59715328,10,21.1,15.9,17.4,21.1,15.9,17.4,14.5,83.2,0.1,100,4.17,rain,0,0,33.1,21.9,194.8,1015,92.6,10.2,205.8,17.1,9,,2016-10-04 5:43:32,2016-10-04 18:07:10,0.12,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"SBSP,SBGR,83780099999"
Sao Paulo,2016-10-05,51.55725461,10,20,14,16.8,20,14,16.8,13,79,0,0,0,,0,0,37.4,25.5,151.3,1015.4,87.5,10.9,218.7,18.1,7,,2016-10-05 5:42:33,2016-10-05 18:07:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBSP,SBGR,83780099999"
Sao Paulo,2016-10-06,51.59835176,10,25.1,15,18.7,25.1,15,18.7,12.4,69.3,3,100,4.17,rain,0,0,48.2,26.2,230.5,1008.7,83.7,10.5,223.4,18.6,8,,2016-10-06 5:41:34,2016-10-06 18:07:55,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-07,45.42301563,10,20.5,13,16.2,20.5,13,16.2,11.2,73,0,0,0,,0,0,30.6,21.9,199.8,1014.2,87.7,10.1,138.8,11.7,6,,2016-10-07 5:40:36,2016-10-07 18:08:19,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-08,45.88027253,10,26,12,19.6,26,12,19.6,10.1,58.2,0,0,0,,0,0,23.8,15.5,167.1,1016.7,23.9,10.4,327.6,27,10,,2016-10-08 5:39:39,2016-10-08 18:08:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-09,53.7020653,10,22.1,12,17.9,22.1,12,17.9,12.3,70.6,0,0,0,,0,0,41,23.8,149,1021.2,74.6,10.5,266.9,22.1,9,,2016-10-09 5:38:42,2016-10-09 18:09:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-10,45.92378538,10,21.1,15,17,21.1,15,17,13.1,78.3,0,0,0,,0,0,43.6,23.8,133.7,1023.4,86.2,9.8,227.2,18.7,7,,2016-10-10 5:37:46,2016-10-10 18:09:31,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-11,40.9282268,10,21.9,16,18,21.9,16,18,14.1,78.3,1,100,4.17,rain,0,0,35.3,20.7,123.7,1020.4,95.8,8.7,228.3,19,7,,2016-10-11 5:36:50,2016-10-11 18:09:55,0.35,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-12,50.7734129,10,29.6,16,20.7,29.2,16,20.7,15,72.2,0,0,0,,0,0,33.1,20.7,114.2,1018,54.3,9.4,266.5,22.1,9,,2016-10-12 5:35:55,2016-10-12 18:10:21,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-13,51.41762196,10,29.1,18,21.8,28.9,18,21.8,16.8,75.5,7,100,4.17,rain,0,0,59.4,32.7,320.4,1017.6,52.6,9.2,217.8,17.8,8,,2016-10-13 5:35:00,2016-10-13 18:10:46,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-14,51.39432697,10,26.6,19,22.1,26.6,19,22.1,17.5,76.2,0,0,0,,0,0,40.7,20,328.4,1020.1,67.9,10.1,247.9,20.6,9,,2016-10-14 5:34:06,2016-10-14 18:11:12,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-15,51.41762196,10,28.4,19,21.9,29.2,19,22,17.7,78.2,0,0,0,,0,0,30.2,22,111.9,1019.2,68.9,9.2,211.2,17.3,8,,2016-10-15 5:33:13,2016-10-15 18:11:39,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-16,50.81247724,10,32,18.8,25.6,32,18.8,25.7,16.9,61.9,0,0,0,,0,0,32.4,16.2,9.6,1016.4,42.2,10.4,310.6,25.6,10,,2016-10-16 6:32:20,2016-10-16 19:12:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-17,50.78896331,10,34,19,25.4,34.2,19,25.6,18,66.5,0.3,100,4.17,rain,0,0,51.8,26.3,116.7,1016.1,60.9,9.3,322.9,26.5,10,,2016-10-17 6:31:28,2016-10-17 19:12:33,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-18,51.41762196,10,33,20,24.8,32.7,20,25,17.8,67.8,0,0,0,,0,0,29.2,24.1,159.8,1015.9,53.4,10.1,285.2,23.6,9,,2016-10-18 6:30:37,2016-10-18 19:13:01,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-19,51.41762196,10,35,20,27.2,35.1,20,27.5,17.4,59.6,0,0,0,,0,0,33.5,16.8,209.3,1013.8,44.8,9.9,317.5,26.3,10,,2016-10-19 6:29:47,2016-10-19 19:13:29,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-20,51.28521393,10,33.6,20.6,25.1,34.2,20.6,25.3,18,67.8,13.3,100,8.33,rain,0,0,44.6,20,119.3,1013.8,62.4,9.7,286.7,23.6,10,,2016-10-20 6:28:57,2016-10-20 19:13:58,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-21,51.41762196,10,21.7,18.1,20,21.7,18.1,20,16.6,81.1,3,100,4.17,rain,0,0,46.4,22.2,161.7,1017.1,81.7,10,131.2,10.9,5,,2016-10-21 6:28:09,2016-10-21 19:14:27,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-22,51.41762196,10,20.6,16.1,18,20.6,16.1,18,15.2,83.7,0,0,0,,0,0,40,22.1,147.4,1020.6,98.8,9.6,131.4,10.7,5,,2016-10-22 6:27:21,2016-10-22 19:14:57,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-23,39.19771846,10,26.1,17,20.3,26.1,17,20.3,16.5,79.4,0,0,0,,0,0,34.9,21.5,136.3,1020.6,81.6,9.3,217.7,18,7,,2016-10-23 6:26:34,2016-10-23 19:15:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-24,47.16497294,10,29.2,19,22.1,30.4,19,22.3,17.6,77.2,0,0,0,,0,0,33.1,24.7,133.1,1017.6,81.2,9.2,229.3,18.9,9,,2016-10-24 6:25:48,2016-10-24 19:15:58,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-25,50.14257269,10,22,19,20.7,22,19,20.7,18.6,87.6,5,100,12.5,rain,0,0,33.1,13.7,112.5,1017,90.9,9.1,112.1,9.3,5,,2016-10-25 6:25:03,2016-10-25 19:16:29,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-26,50.14257269,10,29.6,19.1,23.7,30.7,19.1,24,18.4,74.3,1,100,4.17,rain,0,0,59.4,34.1,20.3,1013.3,69.8,9.3,228.7,19.1,8,,2016-10-26 6:24:19,2016-10-26 19:17:01,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-27,47.84899901,10,26.5,20,22.1,26.5,20,22.1,17.1,74.1,27,100,8.33,rain,0,0,76.7,28.1,320.8,1009.5,65.9,10.1,207,17.1,8,,2016-10-27 6:23:35,2016-10-27 19:17:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-28,52.11806965,10,21.9,13.6,17.2,21.9,13.6,17.2,10.7,66.3,5,100,4.17,rain,0,0,45,24.7,177.9,1016,64.2,10.8,263.7,22,8,,2016-10-28 6:22:53,2016-10-28 19:18:06,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-29,52.30020999,10,20,11.9,15.9,20,11.9,15.9,10.1,69.5,0,0,0,,0,0,43.9,26,142.5,1023.9,71.4,10.6,300.4,25.1,9,,2016-10-29 6:22:12,2016-10-29 19:18:39,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-30,47.60045935,10,21.8,13.9,17.4,21.8,13.9,17.4,12.9,75.3,0,0,0,,0,0,42.8,22.9,127.8,1022.4,86.7,10.2,299.5,24.9,9,,2016-10-30 6:21:32,2016-10-30 19:19:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-10-31,47.05614383,10,28.6,16,20.7,28.8,16,20.7,15.2,72,4,100,4.17,rain,0,0,40.7,18.4,107,1018.4,53.6,9.9,290.1,24,9,,2016-10-31 6:20:53,2016-10-31 19:19:47,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-01,50.56234037,11,29,19,24.2,29,19,24.2,15,58,0,0,0,,0,0,44.6,26.9,352.6,1016.3,66.1,10.8,313.7,25.9,10,,2016-11-01 6:20:16,2016-11-01 19:20:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-02,52.83899143,11,30,19,25.1,29.6,19,25,15.5,56.7,0.8,100,8.33,rain,0,0,49.7,29.2,343.7,1015.4,42.6,10.5,265.4,22.1,8,,2016-11-02 6:19:39,2016-11-02 19:20:57,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-03,51.02008725,11,22,16.2,19.2,22,16.2,19.2,15.7,80.5,4.5,100,8.33,rain,0,0,39.2,20.2,189.3,1020.7,93.2,9.3,75.5,6.2,3,,2016-11-03 6:19:04,2016-11-03 19:21:32,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-04,51.01826214,11,20,16,17.3,20,16,17.3,14.7,84.8,0.7,100,4.17,rain,0,0,34.6,20.7,144.4,1024.7,96.7,7.9,97,8,3,,2016-11-04 6:18:29,2016-11-04 19:22:09,0.16,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-05,45.98236179,11,20.6,15.6,17.3,20.6,15.6,17.3,13.4,78.4,0,0,0,,0,0,39.6,20.7,132.7,1024.4,95.2,9.6,161.7,13.3,5,,2016-11-05 6:17:56,2016-11-05 19:22:45,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-06,48.25052705,11,25.6,16,19.6,25.6,16,19.6,15.5,78,4,100,4.17,rain,0,0,51.8,19.2,114,1020.9,85.7,9.7,246.5,20.6,8,,2016-11-06 6:17:24,2016-11-06 19:23:22,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-07,47.14443947,11,26.6,17,20.9,26.6,17,20.9,15.8,73.7,0,0,0,,0,0,30.2,25.7,123.4,1018.4,64.8,9.1,272.7,22.5,9,,2016-11-07 6:16:54,2016-11-07 19:24:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-08,50.87663772,11,27.1,16.9,21.3,27.4,16.9,21.4,15.7,71.8,0,0,0,,0,0,27,20,128.7,1016.4,44.7,9.5,288.4,23.8,9,,2016-11-08 6:16:24,2016-11-08 19:24:38,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-09,50.33920413,11,30.7,18.4,22.9,29.8,18.4,22.7,15.5,66.5,22,100,4.17,rain,0,0,49.3,25.2,35.7,1015,61.5,9.8,300,24.8,9,,2016-11-09 6:15:56,2016-11-09 19:25:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-10,39.53522455,11,29,17.7,22.9,29.7,17.7,23.1,16.7,69.8,4,100,4.17,rain,0,0,49.3,24.8,310.7,1014.6,49.2,10.6,315.5,26.2,9,,2016-11-10 6:15:30,2016-11-10 19:25:55,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-11,49.86627224,11,31.6,19.4,24.7,31.2,19.4,24.9,17.4,66.1,2,100,4.17,rain,0,0,33.5,20.5,135.8,1013.4,50.9,10.3,309.1,25.6,9,,2016-11-11 6:15:04,2016-11-11 19:26:34,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-12,50.77646877,11,20.6,16.9,19,20.6,16.9,19,15.8,81.6,0,0,0,,0,0,51.1,26,166.7,1016.9,89.7,8.7,160.5,13.1,6,,2016-11-12 6:14:40,2016-11-12 19:27:14,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-13,50.77646877,11,18.7,17,17.9,18.7,17,17.9,16.1,88.9,0.3,100,4.17,rain,0,0,39.2,16.2,133.6,1016.1,94.7,7.6,64.5,5.4,2,,2016-11-13 6:14:17,2016-11-13 19:27:54,0.47,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-14,50.77646877,11,20.7,17.1,18.8,20.7,17.1,18.8,16.1,84.7,0.4,100,12.5,rain,0,0,47.2,23,135.2,1011.1,79.8,9.6,111.1,9.3,4,,2016-11-14 6:13:56,2016-11-14 19:28:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-15,38.84695267,11,22.9,18,19.8,22.9,18,19.8,16.6,81.7,0.4,100,4.17,rain,0,0,38.5,20,170.2,1008.4,92.2,9.7,213.4,17.7,7,,2016-11-15 6:13:36,2016-11-15 19:29:14,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-16,48.13433022,11,29,17,21.7,29.2,17,21.8,16.1,72.5,0,0,0,,0,0,39.2,23.7,279.3,1008.3,67.3,10.6,303.1,25.1,9,,2016-11-16 6:13:17,2016-11-16 19:29:55,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-17,43.00049476,11,30,18,22.1,29.6,18,22.1,17.4,76.6,0,0,0,,0,0,37.1,22,171.5,1011.2,79.5,9.6,298.5,24.6,9,,2016-11-17 6:13:00,2016-11-17 19:30:36,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-18,50.15826247,11,21,14,17.2,21,14,17.2,13.2,78,0.5,100,8.33,rain,0,0,48.2,25.3,178.4,1014.9,91.8,9.9,102.1,8.4,4,,2016-11-18 6:12:45,2016-11-18 19:31:18,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-19,39.41861628,11,17.6,13,15,17.6,13,15,9.2,69.6,0,0,0,,0,0,48.6,25.5,150.2,1017.9,78.3,10.1,273.5,22.4,9,,2016-11-19 6:12:30,2016-11-19 19:31:59,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-20,47.62606421,11,23.2,11,16.8,23.2,11,16.8,10.9,70.1,0,0,0,,0,0,38.9,22,124.5,1017.3,54.5,10.2,377.2,31.2,10,,2016-11-20 6:12:17,2016-11-20 19:32:41,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-21,51.27088991,11,28,14,21,27.4,14,20.9,10.6,55.2,0,0,0,,0,0,28.8,19.9,124.2,1016,68.4,10.7,344.9,28.3,10,,2016-11-21 6:12:06,2016-11-21 19:33:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-22,50.76684971,11,25.2,17,20.3,25.2,17,20.3,12.6,63.8,0,0,0,,0,0,35.3,24.7,146.9,1015.4,68.9,9.8,280.3,23.2,10,,2016-11-22 6:11:56,2016-11-22 19:34:05,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-23,50.77684688,11,27.1,18,20.5,27.9,18,20.6,16.8,79.9,0.5,100,4.17,rain,0,0,32.4,21.8,144.3,1014.2,90.1,8.3,227,18.9,7,,2016-11-23 6:11:47,2016-11-23 19:34:47,0.8,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-24,42.92983963,11,25.6,18,21.3,25.6,18,21.3,16.4,74.5,0,0,0,,0,0,38.9,19.1,133.6,1017.6,68.1,8.6,273.4,22.6,9,,2016-11-24 6:11:40,2016-11-24 19:35:29,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-25,50.6316035,11,28.6,19,22,29.1,19,22.1,16.7,73.1,0,0,0,,0,0,33.5,25.4,129.8,1019,77.8,8.8,342.7,28.4,10,,2016-11-25 6:11:35,2016-11-25 19:36:11,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-26,49.85480891,11,29.7,18.4,22,30.3,18.4,22.1,17.1,75,0,0,0,,0,0,28.8,23.2,127.1,1018.1,59,7.8,249.7,20.6,8,,2016-11-26 6:11:31,2016-11-26 19:36:53,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-27,47.52744122,11,30,19,23.9,30.7,19,24.1,18,71.5,0.1,100,4.17,rain,0,0,31.7,17.6,89.9,1016.5,60,8.8,327.7,27.2,9,,2016-11-27 6:11:28,2016-11-27 19:37:36,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-28,50.68384233,11,30,21.4,24.9,30.6,21.4,25.1,18.6,69.5,6,100,4.17,rain,0,0,45.9,20.4,310.5,1015.8,79.5,10.4,273.6,22.6,10,,2016-11-28 6:11:27,2016-11-28 19:38:18,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-29,50.68384233,11,24.2,16.6,20.9,24.2,16.6,20.9,17.9,83.3,0.4,100,8.33,rain,0,0,44.3,25.2,167,1016.8,91,8.8,149.9,12.4,5,,2016-11-29 6:11:27,2016-11-29 19:39:00,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-11-30,50.68384233,11,18.6,15,16.4,18.6,15,16.4,13.7,83.8,0,0,0,,0,0,46.8,23.2,150.3,1020.8,93.8,7.5,131.3,10.8,4,,2016-11-30 6:11:29,2016-11-30 19:39:41,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-12-01,45.68447126,12,21.1,15,17.7,21.1,15,17.7,14,79.3,0.1,100,4.17,rain,0,0,42.5,23.2,128.5,1021.6,88,10.2,151,12.5,5,,2016-12-01 6:11:32,2016-12-01 19:40:23,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-12-02,50.68358839,12,26.6,17,20.6,26.6,17,20.6,15.5,73.8,0,0,0,,0,0,28.8,21.8,116,1019.7,81.7,8.8,253.3,21,8,,2016-12-02 6:11:37,2016-12-02 19:41:05,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-12-03,50.68358839,12,29.6,19,22.4,30.6,19,22.6,17.6,75.7,8,100,4.17,rain,0,0,43.9,22.2,359.6,1013.5,63.3,9.2,253.8,21,9,,2016-12-03 6:11:43,2016-12-03 19:41:46,0.14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-12-04,50.68358839,12,28.4,16.1,22,28.1,16.1,21.9,16.4,72.8,3,100,4.17,rain,0,0,60.5,26.9,282.3,1007.7,82.9,9.2,274.2,22.6,9,,2016-12-04 6:11:50,2016-12-04 19:42:27,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-12-05,43.53290468,12,27,15,20,27.1,15,20,14.3,71.4,3,100,4.17,rain,0,0,57.6,30.6,239.3,1010.4,77.5,10.1,259.3,21.5,9,,2016-12-05 6:11:59,2016-12-05 19:43:07,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-12-06,51.4460473,12,29.9,15.9,22.1,28.9,15.9,22,11.9,54.7,0,0,0,,0,0,37.1,18.3,196.9,1013.9,8.7,11,381.4,31.5,10,,2016-12-06 6:12:10,2016-12-06 19:43:47,0.24,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-12-07,50.73675655,12,30.6,18.9,23.7,30.1,18.9,23.6,15.2,61,7,100,8.33,rain,0,0,37.1,16.6,10.2,1013.6,64.8,10.1,333,27.5,10,,2016-12-07 6:12:21,2016-12-07 19:44:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-12-08,50.49917442,12,30.1,19.9,24.8,30.4,19.9,24.9,17.1,64.8,0,0,0,,0,0,31.7,31.3,309.4,1012.7,60.5,10.7,279.6,23.3,10,,2016-12-08 6:12:34,2016-12-08 19:45:06,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2016-12-09,50.7344648,12,29,20.6,23.4,29.5,20.6,23.5,17.8,72.5,0,0,0,,0,0,38.2,20.2,32,1012.8,67,9.9,205.9,17.2,8,,2016-12-09 6:12:49,2016-12-09 19:45:45,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
