name,datetime,Mean Area-Weighted Radiance,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Delhi,2013-05-09,13.83241706,41.6,26,34.8,39.9,26,33.4,9.5,23.6,0,0,0,,,,,18.4,293,1001.9,1.1,2.6,310.4,26.7,10,,2013-05-09 5:34:15,2013-05-09 19:01:15,0.97,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-10,14.59148033,40,26.3,34.2,40.3,26.3,32.9,10.8,25.7,0,0,0,,,,,17.8,256,1001.9,32.6,2.8,277.3,24.1,9,,2013-05-10 5:33:34,2013-05-10 19:01:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-11,17.09798138,37.3,27.1,31.2,35,26.9,30.3,12,32.1,0,0,0,,,,33.5,27.7,263.9,1001,36.5,3,304.6,26.3,10,,2013-05-11 5:32:53,2013-05-11 19:02:28,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-12,14.23880219,35.7,26,30.2,35.6,26,30.1,15.1,41.2,0.5,100,4.17,rain,,,,14.8,164.6,1004,63.7,3.8,278.1,24,10,,2013-05-12 5:32:14,2013-05-12 19:03:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-05-13,14.60066511,37.1,24.1,30.8,36.5,24.1,30.4,15.8,45.3,0,0,0,,,,,14.5,331.4,1004.8,20.2,3.4,321.8,27.7,10,,2013-05-13 5:31:36,2013-05-13 19:03:40,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-14,14.41374943,42.1,25.6,33.7,40.2,25.6,33.1,13.4,31.8,0,0,0,,,,33.5,46.4,296,1002.7,20.7,2.8,318.5,27.4,10,,2013-05-14 5:31:00,2013-05-14 19:04:17,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-15,14.69341518,41.1,25.9,33.8,39.5,25.9,32.9,12,29.6,0,0,0,,,,,16.3,303.9,1001.6,24.6,2.5,314.9,27.2,10,,2013-05-15 5:30:24,2013-05-15 19:04:53,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-16,13.59477004,40.6,27.2,34.4,39.6,27.8,33.2,11.2,27,0.1,100,4.17,rain,,,33.5,21.2,307.8,1000,11.3,2.4,324.6,28.2,10,,2013-05-16 5:29:50,2013-05-16 19:05:29,0.21,Rain,Clear conditions throughout the day with early morning rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-17,13.22864633,42.1,25.4,34.4,39.3,25.4,32.8,9.1,25,0,0,0,,,,,20.9,295.1,1001.3,0,2.9,335.7,28.9,10,,2013-05-17 5:29:17,2013-05-17 19:06:05,0.24,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-18,13.59500227,44.1,26.2,35.9,44.1,26.2,34.4,8.8,22.2,0,0,0,,,,33.5,38.2,335,1000.8,0,2.3,330.7,28.6,10,,2013-05-18 5:28:45,2013-05-18 19:06:40,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-19,14.07059632,45,27.2,36.7,45,26.6,35.5,7.5,19.2,0,0,0,,,,40.7,25.8,294,1000.4,0,2.9,324.7,28.1,10,,2013-05-19 5:28:15,2013-05-19 19:07:16,0.31,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-20,16.77545887,44,30.9,37.4,44,29,35.8,7.3,17.7,0,0,0,,,,,22.7,278.5,1000.9,0,3.2,341.5,29.6,10,,2013-05-20 5:27:45,2013-05-20 19:07:51,0.34,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-21,14.17488581,46,29.1,37.1,46,27.6,35.6,7.5,18.4,0,0,0,,,,33.5,24.3,277.3,1000.6,0,3.7,329.7,28.7,10,,2013-05-21 5:27:18,2013-05-21 19:08:26,0.37,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-22,13.51347773,46.2,30,37.2,46.2,28.2,36,7.5,18.2,0,0,0,,,,33.5,25.3,276.2,1000.4,0,3.1,333.6,28.9,10,,2013-05-22 5:26:51,2013-05-22 19:09:01,0.4,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-23,13.11563268,46.1,31,38.2,46.1,29.1,37.3,9.5,19.1,0,0,0,,,,37.1,24.8,278,998.8,0,3.7,336,29,10,,2013-05-23 5:26:26,2013-05-23 19:09:35,0.44,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-24,13.25808852,47.7,31.2,38.5,47.7,30.2,38.1,11.8,22.3,0,0,0,,,,33.5,27.9,289.2,998.3,0,3,324.8,28.2,10,,2013-05-24 5:26:02,2013-05-24 19:10:09,0.47,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-25,15.44207804,43.1,31.8,38.1,44.8,32.2,37.8,13.3,23.7,0,0,0,,,,,21.1,302.3,999.4,0,2.9,321.5,28,10,,2013-05-25 5:25:39,2013-05-25 19:10:43,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-26,15.44055007,43.1,30.9,37.1,44.1,29.9,36.3,12.1,23.6,0,0,0,,,,,22.3,254.1,1000.3,2.6,3.4,335.2,29.1,10,,2013-05-26 5:25:18,2013-05-26 19:11:17,0.54,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-27,12.84755929,42.1,31.1,36.1,45,29.9,36.8,16.3,32,0,0,0,,,,,22.3,246.8,1000.7,41.9,2.5,305,26.5,9,,2013-05-27 5:24:58,2013-05-27 19:11:50,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-28,12.67289454,44,30.5,36.5,44,31.5,36.3,13.5,29.4,0,0,0,,,,33.5,21.7,296.9,1001.3,27.7,3,328.1,28.3,10,,2013-05-28 5:24:40,2013-05-28 19:12:22,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-05-29,16.20244899,42,29.3,36,40.9,28.6,34.5,9.7,22.3,0,0,0,,,,,19.8,286.5,1001.1,30.1,2.8,326.6,28.3,10,,2013-05-29 5:24:23,2013-05-29 19:12:54,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-30,15.00812126,40,29.1,34.7,37.5,27.8,32.9,8.6,22.4,0,0,0,,,,33.5,19.7,322.6,1000.3,18.5,3,338.5,29.3,10,,2013-05-30 5:24:07,2013-05-30 19:13:26,0.68,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-05-31,15.12854871,42.6,26.3,34,42.6,26.3,34.2,14.9,34.9,0,0,0,,,,,24.3,90.9,999.8,0,2.9,333.2,28.7,10,,2013-05-31 5:23:52,2013-05-31 19:13:57,0.71,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-01,15.23970011,37.2,27.1,31.8,42.2,28.6,34.3,20.4,52.7,0,0,0,,,,33.5,25.9,116.5,1002.7,4.2,3.5,329.8,28.5,10,,2013-06-01 5:23:39,2013-06-01 19:14:28,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-02,14.8511259,37,27.1,32.4,42.5,29.3,35.7,21.3,53.7,0,0,0,,,,,21.7,106.4,1002.3,15.4,4,290.8,25,9,,2013-06-02 5:23:28,2013-06-02 19:14:58,0.78,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-03,12.85076042,39.8,29.1,33.8,49.4,32.9,38.6,22.4,53,0,0,0,,,,,18.4,99.8,1001.1,28.9,3,301.7,25.9,9,,2013-06-03 5:23:17,2013-06-03 19:15:27,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-04,13.20753568,42.1,28.9,35.4,47,32.6,39.6,21.6,48.2,0,0,0,,,,,13,108.1,1001.1,15.8,3.1,312.2,27.1,9,,2013-06-04 5:23:08,2013-06-04 19:15:56,0.85,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-05,15.7587777,45.1,31.9,38.2,46.3,31.5,40.7,18.4,34.2,0,0,0,,,,,21.5,339.5,999.6,20.3,2.5,319,27.6,10,,2013-06-05 5:23:01,2013-06-05 19:16:24,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-06,15.85236003,42.4,28.5,34.1,52.1,30.8,39.5,22.8,53.8,12.759,100,8.33,rain,,,46.4,27.7,91.1,998.4,33.8,2.8,315.1,27.1,10,,2013-06-06 5:22:54,2013-06-06 19:16:51,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-06-07,12.36121225,39.1,27.6,33.4,47.5,30.4,37.9,22.2,53.2,0,0,0,,,,,19.6,115.4,999.4,84.7,2.5,312.4,27.1,9,,2013-06-07 5:22:49,2013-06-07 19:17:18,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-08,14.63701658,42.1,30,35.1,49.5,33.8,41.7,23.4,53.4,0.1,100,4.17,rain,,,,20.6,105.5,998.3,37.6,2.6,302.6,26.2,9,,2013-06-08 5:22:46,2013-06-08 19:17:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-09,13.98832118,41.1,31.5,35.7,49.4,37.9,42.1,23.1,51,0,0,0,,,,,20.5,95.4,996.7,41.3,3,258.3,22.4,8,,2013-06-09 5:22:43,2013-06-09 19:18:09,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-10,15.61982993,44.1,31.2,36.8,47.4,35.2,41.7,21.8,43.6,0.1,100,4.17,rain,,,33.5,18.4,267.9,996.7,21.1,2.8,288.6,24.5,9,,2013-06-10 5:22:42,2013-06-10 19:18:33,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-11,15.61982993,41.6,29.1,31.6,46.4,31.4,35.9,22.6,59.7,0.7,100,4.17,rain,,,37.1,27.7,100.7,999.9,68,2.9,248.5,21.4,9,,2013-06-11 5:22:42,2013-06-11 19:18:56,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-12,11.57518293,38,27.9,32.8,46.7,30.6,38.4,23.4,59.3,0,0,0,,,,,14.8,119.1,999.5,54.7,3.2,215.5,18.5,7,,2013-06-12 5:22:44,2013-06-12 19:19:19,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-13,15.3282772,33.1,27,30.7,42.4,29.8,36.3,24.3,69.3,0,0,0,,,,,21.5,63.9,999.4,63.3,2.7,313.6,27.1,10,,2013-06-13 5:22:47,2013-06-13 19:19:40,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-14,15.3282772,39.4,28,31.4,44.7,31.3,36,23.2,64,10.208,100,4.17,rain,,,50,24.1,74.8,999,64.7,2.5,308.8,26.6,10,,2013-06-14 5:22:51,2013-06-14 19:20:01,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-15,15.23842651,36.1,24.8,30.6,42.1,24.8,34.3,23.4,68.2,5.104,100,4.17,rain,,,46.4,23.3,87.7,998.8,69.3,3.1,306,26.4,9,,2013-06-15 5:22:56,2013-06-15 19:20:20,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-06-16,2.487607353,32.6,24,27,39.4,24,29.3,25.2,90.9,38.279,100,16.67,rain,,,,26.6,75.1,997.8,87.5,2,228.7,19.8,7,,2013-06-16 5:23:02,2013-06-16 19:20:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-17,9.520215822,30.1,25,27.2,37.3,25,29.5,24.8,87.2,26.37,100,12.5,rain,,,,16.6,41.8,995.1,76.4,1.8,285.9,24.8,9,,2013-06-17 5:23:10,2013-06-17 19:20:57,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-18,12.42616268,31.6,25,28.1,41.4,25,33.2,26.4,90.8,0.1,100,4.17,rain,,,,14.8,72.5,997.8,87.8,1.4,272.2,23.4,8,,2013-06-18 5:23:19,2013-06-18 19:21:13,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-06-19,11.83177333,35.1,25.1,29.8,39.9,25.1,33.5,23.9,73.6,4.253,100,4.17,rain,,,,15.3,55.5,999.8,46.2,2.2,330.7,28.6,10,,2013-06-19 5:23:29,2013-06-19 19:21:28,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-20,12.85532778,39,26.8,33,42.2,29.9,37.2,22.3,56.7,0.5,100,4.17,rain,,,,13,315.6,999.1,4.9,2.2,316.1,27.3,9,,2013-06-20 5:23:40,2013-06-20 19:21:43,0.39,Rain,Clear conditions throughout the day with early morning rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-06-21,10.45073655,41,28.8,35.4,45.9,34,40.1,21.7,48.7,0,0,0,,,,33.5,19,312.1,996.9,8.3,2.2,313.3,27.2,9,,2013-06-21 5:23:52,2013-06-21 19:21:56,0.43,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-22,10.45073655,40.1,29.5,35.5,44.7,30.7,39.3,20.8,43.9,0,0,0,,,,40.7,20.5,298,997.4,12.2,2.7,313.3,27.2,10,,2013-06-22 5:24:06,2013-06-22 19:22:08,0.46,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-23,10.45073655,40.1,31.3,35.3,49.4,36.9,42.5,24,53.6,0,0,0,,,,,22.3,331.9,997,41.2,2.4,292.9,25.4,9,,2013-06-23 5:24:20,2013-06-23 19:22:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-24,10.45073655,39.1,30.1,33.8,47.4,37.1,41.3,24.7,60.9,0,0,0,,,,33.5,22.3,96.8,997,41.2,2.6,285.1,24.5,9,,2013-06-24 5:24:35,2013-06-24 19:22:29,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-25,10.46614008,34.4,28.1,30.5,45.1,32.8,37.4,25.4,74.9,0,0,0,,,,,24.1,112.6,999.8,56,2.8,247.1,21.4,8,,2013-06-25 5:24:52,2013-06-25 19:22:37,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-26,10.74408703,33.9,28,30.5,43,33.5,37.3,25.6,75.8,0.4,100,4.17,rain,,,,14.8,98.7,999.9,70.8,2.5,210.5,18,7,,2013-06-26 5:25:09,2013-06-26 19:22:44,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-27,10.45073655,37.1,29,31.4,46.1,33.6,38.4,25.2,70.5,1.701,100,4.17,rain,,,,20.2,109.6,998.1,69.8,2.5,226.7,19.5,6,,2013-06-27 5:25:28,2013-06-27 19:22:50,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-06-28,10.45074271,36,26,30.6,47.3,26,36.6,24.8,72,0,0,0,,,,,20.5,111.9,997.4,88.3,3,279,24,9,,2013-06-28 5:25:47,2013-06-28 19:22:55,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-06-29,10.45073655,39,29,32.7,44.7,33.5,39.2,24.4,64.7,3.403,100,4.17,rain,,,33.5,25.4,255.8,996.7,75.8,2.6,280.6,24.4,9,,2013-06-29 5:26:07,2013-06-29 19:22:58,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-06-30,10.45610996,37.1,28.1,32.5,41.3,31.4,36.9,22.5,57.1,0,0,0,,,,33.5,20.9,316.9,998.5,71.5,3.1,278.8,24.2,9,,2013-06-30 5:26:29,2013-06-30 19:23:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-01,10.77119596,40.1,28,33.8,47.5,32.7,40,23.8,58.7,0.4,100,8.33,rain,,,,22.3,308.1,996.8,70.1,2.8,280.3,24.1,9,,2013-07-01 5:26:51,2013-07-01 19:23:01,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-02,10.45073655,36.8,29,32.9,48.3,34.5,40.8,25.3,64.7,0,0,0,,,,,22.3,133.2,997,68,2.5,300.7,26,9,,2013-07-02 5:27:13,2013-07-02 19:23:00,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-07-03,10.45413486,33.8,27,30.8,45.2,30.6,38.7,26.1,76.3,1.871,100,8.33,rain,,,,17.4,86.9,998.7,79.6,2.6,297.8,25.6,9,,2013-07-03 5:27:37,2013-07-03 19:22:58,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-07-04,11.03602084,36.6,29.1,32.1,47.5,35.8,40.5,25.9,70.9,0,0,0,,,,,21.3,96.5,998.4,66.5,2.7,282.7,24.5,9,,2013-07-04 5:28:01,2013-07-04 19:22:55,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-07-05,10.83353026,36.1,29,31.8,45.9,36.1,39.9,25.9,71.9,0,0,0,,,,,20.6,102.3,998.6,68.7,2.7,306.4,26.6,10,,2013-07-05 5:28:26,2013-07-05 19:22:51,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-07-06,10.83636687,34.5,28,30.8,44.1,33.5,38.1,25.8,75.8,0,0,0,,,,,22.3,106.5,1001.2,66.7,2.7,215.6,18.8,7,,2013-07-06 5:28:52,2013-07-06 19:22:45,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-07,10.84130029,33,28.1,30.2,45,32.8,38.3,26.5,81.1,5.6,100,8.33,rain,,,,22.3,112.3,1001.3,75.1,2.5,130.5,11.4,4,,2013-07-07 5:29:18,2013-07-07 19:22:37,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-07-08,10.868394,35.1,27.1,29.7,46.6,32,36.8,26.3,82.7,0,0,0,,,,,14.8,203.8,999.2,84.3,2.6,164.3,14.2,5,,2013-07-08 5:29:45,2013-07-08 19:22:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-07-09,10.83861079,34.9,25,29.5,46.1,25,35.7,26.1,83.1,70.552,100,12.5,rain,,,,16.1,259,997.8,90.6,2.5,291.9,25.2,9,,2013-07-09 5:30:13,2013-07-09 19:22:18,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-10,10.75847576,34.1,24.9,28.7,45.5,24.9,33.8,25.8,85.1,1.701,100,4.17,rain,,,,27.7,264.6,996.7,72.8,2.5,256.4,22.3,9,,2013-07-10 5:30:41,2013-07-10 19:22:07,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-11,10.84564408,36,27,31,48.2,31.4,39.1,26.3,77.3,1.701,100,4.17,rain,,,,18.4,91.4,998.5,66.1,2.4,280.5,24.4,9,,2013-07-11 5:31:10,2013-07-11 19:21:54,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-07-12,14.44318007,31.9,27.1,28.8,43.7,31.4,36.1,26.9,89.5,17.864,100,12.5,rain,,,,18.4,82.2,1001,85.5,2.5,206.2,17.7,6,,2013-07-12 5:31:39,2013-07-12 19:21:39,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-07-13,13.13919271,35.4,27.5,31.3,46.8,33.1,39.4,26.3,76.4,0,0,0,,,,,15.5,100.6,999.9,60.2,2.3,306.8,26.5,9,,2013-07-13 5:32:09,2013-07-13 19:21:23,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-14,12.51091493,35.4,26.8,31,45.1,30.4,39.2,26.4,77.6,3.403,100,4.17,rain,,,,14,96.8,998.8,67,2.5,257.5,22.1,8,,2013-07-14 5:32:39,2013-07-14 19:21:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-15,12.87985369,35.5,28,31.3,47.9,32.8,39.9,26.5,76.7,0,0,0,,,,,18.4,115.1,999.3,68.7,2.6,239.7,20.7,7,,2013-07-15 5:33:10,2013-07-15 19:20:48,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-07-16,12.88378733,34,27.4,30.2,43.5,31.7,38.3,26.6,81.5,28.072,100,8.33,rain,,,,10.9,107.2,999.9,73,2.6,132.1,11.3,4,,2013-07-16 5:33:41,2013-07-16 19:20:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-17,11.20904998,34,27.9,30.6,47.4,33.7,40.2,27.4,83.6,0.6,100,4.17,rain,,,,13,109.5,999.4,66.9,2.3,164.4,14.2,5,,2013-07-17 5:34:12,2013-07-17 19:20:06,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-07-18,12.61271134,34.1,27,30.7,47.7,31.8,40.4,27.5,84.1,5.955,100,4.17,rain,,,,11.2,115.6,997.3,80.2,2.2,265.9,22.9,9,,2013-07-18 5:34:44,2013-07-18 19:19:44,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-19,12.86840305,35.1,28.1,31.2,47.1,33.7,39.8,26.5,76.9,0,0,0,,,,,18.4,194.5,995.7,87.6,2.9,150.2,13,5,,2013-07-19 5:35:16,2013-07-19 19:19:20,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2013-07-20,12.84991874,31.3,24,27.1,40.5,24,30.4,25.6,92.2,120.312,100,8.33,rain,,,,18.4,78.4,999.5,95.1,1.8,201.2,17.4,6,,2013-07-20 5:35:48,2013-07-20 19:18:54,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-21,12.52983578,33,25.9,28.8,42.2,25.9,34.3,26.2,86.4,0.2,100,4.17,rain,,,,13.7,145,997.7,79.3,1.6,256.4,22.3,8,,2013-07-21 5:36:21,2013-07-21 19:18:27,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-22,12.86817506,31.4,26.6,28.7,42.4,26.6,35.9,27.1,91,0.851,100,4.17,rain,,,,16.6,111.5,997.5,82.5,1.8,280.6,24.2,9,,2013-07-22 5:36:53,2013-07-22 19:17:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-23,12.21072449,34.8,26.1,30.4,47.5,26.1,38,26.4,80,0.766,100,4.17,rain,,,,14.8,97.3,999.4,67.6,2.5,218.8,18.9,7,,2013-07-23 5:37:26,2013-07-23 19:17:30,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-07-24,12.35927547,36.2,28,30.5,48.4,34.5,39.4,27.1,83.4,16.162,100,4.17,rain,,,,18.4,102.4,998.4,64.4,2.5,270.5,23.4,8,,2013-07-24 5:38:00,2013-07-24 19:16:59,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-25,12.70505838,34.2,26,28.6,46.7,26,34.7,26.4,88.4,9,100,4.17,rain,,,,20.5,114.9,996.7,77.7,2.2,280.9,24.2,9,,2013-07-25 5:38:33,2013-07-25 19:16:27,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-07-26,12.86840305,34.1,25.1,29.6,43.6,25.1,35.2,25.8,81.3,0,0,0,,,,,16.6,106.6,996.2,78.3,2.4,306.1,26.6,10,,2013-07-26 5:39:06,2013-07-26 19:15:53,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2013-07-27,12.29367091,34.7,27,29.5,45.4,31.2,36.8,26.6,85.5,14.461,100,8.33,rain,,,,13.3,106.4,998.3,85.7,2.6,221.6,19.2,7,,2013-07-27 5:39:40,2013-07-27 19:15:18,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,VIDP,42181099999"
Delhi,2013-07-28,12.86782113,35.6,27.1,31.5,44.9,32,40.1,26.7,77.5,0,0,0,,,,,11.2,199.1,999.2,62.5,2.5,183,15.7,5,,2013-07-28 5:40:13,2013-07-28 19:14:42,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
