Date,Mean Area-Weighted Radiance
2014-06-19 00:00:00,47.97388475
2014-06-20 00:00:00,44.87207151
2014-06-21 00:00:00,41.38260011
2014-06-22 00:00:00,46.61480399
2014-06-23 00:00:00,50.57809577
2014-06-24 00:00:00,50.88540454
2014-06-25 00:00:00,50.60563199
2014-06-26 00:00:00,50.22713103
2014-06-27 00:00:00,49.90395437
2014-06-28 00:00:00,52.42275418
2014-06-29 00:00:00,51.13807231
2014-06-30 00:00:00,50.15958886
2014-07-01 00:00:00,52.20206655
2014-07-02 00:00:00,50.53434439
2014-07-03 00:00:00,51.32567486
2014-07-04 00:00:00,50.31736177
2014-07-05 00:00:00,50.91218122
2014-07-06 00:00:00,54.68915059
2014-07-07 00:00:00,52.23744568
2014-07-08 00:00:00,52.23744568
2014-07-09 00:00:00,42.87912842
2014-07-10 00:00:00,52.23744568
2014-07-11 00:00:00,43.94839759
2014-07-12 00:00:00,52.65474328
2014-07-13 00:00:00,52.77331186
2014-07-14 00:00:00,53.79692892
2014-07-15 00:00:00,50.67268481
2014-07-16 00:00:00,51.77353164
2014-07-17 00:00:00,52.45235821
2014-07-18 00:00:00,52.16594851
2014-07-19 00:00:00,45.83841459
2014-07-20 00:00:00,46.19432322
2014-07-21 00:00:00,51.34710016
2014-07-22 00:00:00,52.26927854
2014-07-23 00:00:00,50.8843723
2014-07-24 00:00:00,52.46845296
2014-07-25 00:00:00,52.46845296
2014-07-26 00:00:00,45.70425914
2014-07-27 00:00:00,50.31992205
2014-07-28 00:00:00,52.46880648
2014-07-29 00:00:00,48.27862032
2014-07-30 00:00:00,54.30774312
2014-07-31 00:00:00,49.6559703
2014-08-01 00:00:00,50.43627741
2014-08-02 00:00:00,52.77163841
2014-08-03 00:00:00,54.17029265
2014-08-04 00:00:00,52.74535608
2014-08-05 00:00:00,47.96043943
2014-08-06 00:00:00,52.077736
2014-08-07 00:00:00,56.89267352
2014-08-08 00:00:00,0
2014-08-09 00:00:00,44.12071284
2014-08-10 00:00:00,53.44121714
2014-08-11 00:00:00,51.71455567
2014-08-12 00:00:00,50.62463637
2014-08-13 00:00:00,48.48062772
2014-08-14 00:00:00,44.04286768
2014-08-15 00:00:00,44.37544529
2014-08-16 00:00:00,47.69673164
2014-08-17 00:00:00,53.43275198
2014-08-18 00:00:00,43.6843773
2014-08-19 00:00:00,47.25680192
2014-08-20 00:00:00,54.25710503
2014-08-21 00:00:00,49.7249474
2014-08-22 00:00:00,52.07193256
2014-08-23 00:00:00,55.10640903
2014-08-24 00:00:00,54.88139747
2014-08-25 00:00:00,53.42879844
2014-08-26 00:00:00,54.63597409
2014-08-27 00:00:00,51.31403695
2014-08-28 00:00:00,54.22186444
2014-08-29 00:00:00,37.7573696
2014-08-30 00:00:00,47.36838713
2014-08-31 00:00:00,46.97219921
2014-09-01 00:00:00,54.17684667
2014-09-02 00:00:00,50.14573419
2014-09-03 00:00:00,53.93628449
2014-09-04 00:00:00,34.83797169
2014-09-05 00:00:00,43.53793461
2014-09-06 00:00:00,59.91071275
2014-09-07 00:00:00,53.67660148
2014-09-08 00:00:00,53.93628449
2014-09-09 00:00:00,51.34777845
2014-09-10 00:00:00,56.51785257
2014-09-11 00:00:00,53.02517926
2014-09-12 00:00:00,46.29363284
2014-09-13 00:00:00,53.9932337
2014-09-14 00:00:00,54.55434706
2014-09-15 00:00:00,51.42321166
2014-09-16 00:00:00,52.15438435
2014-09-17 00:00:00,50.65434289
2014-09-18 00:00:00,43.77243628
2014-09-19 00:00:00,53.9955392
2014-09-20 00:00:00,53.9955392
2014-09-21 00:00:00,53.9955392
2014-09-22 00:00:00,41.32254065
2014-09-23 00:00:00,52.29153067
2014-09-24 00:00:00,52.49282831
2014-09-25 00:00:00,54.18670176
2014-09-26 00:00:00,54.18670176
2014-09-27 00:00:00,54.18670176
2014-09-28 00:00:00,54.18670176
2014-09-29 00:00:00,54.18670176
2014-09-30 00:00:00,54.18670176
2014-10-01 00:00:00,53.69816697
2014-10-02 00:00:00,54.18881415
2014-10-03 00:00:00,52.10902764
2014-10-04 00:00:00,51.10828268
2014-10-05 00:00:00,48.78128518
2014-10-06 00:00:00,51.84477903
2014-10-07 00:00:00,52.59896756
2014-10-08 00:00:00,50.89100986
2014-10-09 00:00:00,50.9758261
2014-10-10 00:00:00,54.64348931
2014-10-11 00:00:00,52.49650665
2014-10-12 00:00:00,55.00534179
2014-10-13 00:00:00,46.43423002
2014-10-14 00:00:00,52.48417336
2014-10-15 00:00:00,42.59649331
2014-10-16 00:00:00,46.71822443
2014-10-17 00:00:00,54.15665839
2014-10-18 00:00:00,54.1508512
2014-10-19 00:00:00,53.93422002
2014-10-20 00:00:00,54.2331155
2014-10-21 00:00:00,54.2331155
2014-10-22 00:00:00,40.6335886
2014-10-23 00:00:00,40.20410457
2014-10-24 00:00:00,48.07372976
2014-10-25 00:00:00,54.09428614
2014-10-26 00:00:00,54.09428614
2014-10-27 00:00:00,44.59653706
2014-10-28 00:00:00,52.64347035
2014-10-29 00:00:00,53.93685113
2014-10-30 00:00:00,50.42060826
2014-10-31 00:00:00,50.06775675
2014-11-01 00:00:00,53.99644582
2014-11-02 00:00:00,53.91341386
